Провайдер;Название;ID;RTP по умолчанию;Url;MobileUrl;Тип игры;Сортировка;Сортировка по категориям;Категории;Статус;Фрираунды;Минимальная ставка;Максимальная ставка;Максимальный множитель;Волатильность провайдера
"NetgameEntertainment";"Pompeii Gold: Rapid Link Bonus Buy";"2844336";"96.1000";"PompeiiGoldRapidLinkBonusBuy";"PompeiiGoldRapidLinkBonusBuy";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"Big Banker Bonanza";"2852608";"96.1500";"BigBankerBonanza";"BigBankerBonanza";"HasDemo ";"100004";"0";"Slots";"1";"Все";"0.25";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Three Piglets";"2858624";"96.1300";"ThreePiglets";"ThreePiglets";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Medium-Low"
"NetgameEntertainment";"Big Catch Bonanza: Perfect Haul";"2863376";"96.0500";"BigCatchBonanzaPerfectHaul";"BigCatchBonanzaPerfectHaul";"HasDemo ";"100004";"0";"Slots";"1";"Все";"0.20";"100.00";"12000.00";"High"
"NetgameEntertainment";"Fortune Skulls: Bonus Buy";"2868716";"96.2600";"FortuneSkullsBonusBuy";"FortuneSkullsBonusBuy";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.50";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"Wolf Reels: Rapid Link";"2874100";"96.1300";"WolfReelsRapidLink";"WolfReelsRapidLink";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"4000.00";"Medium"
"NetgameEntertainment";"Frontier Falcon: Hold 'N' Link";"2877716";"96.0700";"FrontierFalconHoldNLink";"FrontierFalconHoldNLink";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Elephant's Gold: Buy Bonus Combo";"2883836";"96.1700";"ElephantsGoldBuyBonusCombo";"ElephantsGoldBuyBonusCombo";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Medium-Low"
"NetgameEntertainment";"Cai Shen's Palace: Hold 'N' Link";"2893900";"96.1000";"CaiShensPalaceHoldNLink";"CaiShensPalaceHoldNLink";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Captain Lobster";"2899356";"96.0600";"CaptainLobster";"CaptainLobster";"HasDemo ";"100004";"0, 0, 0, 0";"Slots,Jackpots,Progression Feature,Bonus Risk";"1";"Все";"0.20";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"Phoenix Queen Hold 'N' Link";"2908956";"96.2600";"PhoenixQueenHoldNLink";"PhoenixQueenHoldNLink";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"San Chong BaoZha Blue: Bonus Combo";"2915800";"96.0800";"SanChongBaoZhaBlueBonusCombo";"SanChongBaoZhaBlueBonusCombo";"HasDemo ";"100004";"0, 0, 0, 0";"Slots,Jackpots,Progression Feature,Bonus Risk";"1";"Все";"0.20";"100.00";"5000.00";"Medium-Low"
"NetgameEntertainment";"Rubber Duck: Hold ‘N’ Link";"2924969";"96.1000";"RubberDuckHoldNLink";"RubberDuckHoldNLink";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.25";"100.00";"3500.00";"Medium"
"NetgameEntertainment";"Mardi Gras Queen";"2932601";"96.1300";"MardiGrasQueen";"MardiGrasQueen";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.25";"25.00";"6000.00";"Medium"
"NetgameEntertainment";"Fishing Kingdom Remastered";"2936673";"96.1200";"FishingKingdomRemastered";"FishingKingdomRemastered";"HasDemo ";"100004";"0, 0";"Bonus Risk,Fish/Shooting";"1";"Все";"0.01";"1.00";"5000.00";"Low"
"NetgameEntertainment";"Wild Buffalo Hold 'N' Link Bonus Buy";"2942897";"96.2600";"WildBuffaloHoldNLinkBonusBuy";"WildBuffaloHoldNLinkBonusBuy";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.50";"50.00";"3000.00";"Medium"
"NetgameEntertainment";"Luck of Panda: Bonus Combo";"2948797";"96.3300";"LuckofPandaBonusCombo";"LuckofPandaBonusCombo";"HasDemo ";"100004";"0, 0, 0, 0";"Slots,Jackpots,Progression Feature,Bonus Risk";"1";"Все";"0.20";"100.00";"7000.00";"nan"
"NetgameEntertainment";"Candy Heroes";"2952285";"96.0400";"CandyHeroes";"CandyHeroes";"HasDemo ";"100004";"0, 0";"Jackpots,Fish/Shooting";"1";"Все";"1.00";"100.00";"1000.00";"Medium"
"NetgameEntertainment";"Rich Piggies 2: Bonus Combo";"2964149";"96.0100";"RichPiggies2BonusCombo";"RichPiggies2BonusCombo";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"7000.00";"High"
"NetgameEntertainment";"Caribbean Escape: Rapid Link";"2967038";"96.2900";"CaribbeanEscapeRapidLink";"CaribbeanEscapeRapidLink";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"San Chong BaoZha Red: Bonus Combo";"2969321";"96.0800";"SanChongBaoZhaRedBonusCombo";"SanChongBaoZhaRedBonusCombo";"HasDemo ";"100004";"0, 0, 0, 0";"Slots,Jackpots,Progression Feature,Bonus Risk";"1";"Все";"0.20";"100.00";"5000.00";"Medium-Low"
"NetgameEntertainment";"Black Bullion: Cash Pool";"2971896";"96.0900";"BlackBullionCashPool";"BlackBullionCashPool";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"Frog Princess";"2972281";"96.1200";"FrogPrincess";"FrogPrincess";"HasDemo ";"100004";"0, 0, 0";"Other,Mines,Bonus Risk";"1";"Все";"0.30";"20.00";"1500.00";"Medium"
"NetgameEntertainment";"POP! Lollipop";"2972753";"96.2300";"PopLollipop";"PopLollipop";"HasDemo ";"100004";"0";"Slots";"1";"Все";"0.20";"60.00";"10000.00";"High"
"NetgameEntertainment";"Greek Fortunes: Bingo Bounty";"2975026";"96.1400";"GreekFortunesBingoBounty";"GreekFortunesBingoBounty";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Happy Buddha: Bonus Combo";"2976790";"96.0400";"HappyBuddhaBonusCombo";"HappyBuddhaBonusCombo";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Power of Robin Hood";"2978354";"96.0400";"PowerOfRobinHood";"PowerOfRobinHood";"HasDemo ";"100004";"0, 0";"Slots,Jackpots";"1";"Все";"0.10";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"Red Hot 9";"2979286";"96.1500";"RedHot9";"RedHot9";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"3000.00";"Low"
"NetgameEntertainment";"Triple Fortune";"2982978";"96.2300";"TripleFortune";"TripleFortune";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Wild Buffalo: Fortune Wheel Bonus Buy";"2983974";"96.2600";"WildBuffaloFortuneWheelBonusBuy";"WildBuffaloFortuneWheelBonusBuy";"HasDemo ";"100004";"";"";"1";"Все";"0.30";"90.00";"4000.00";"Medium-High"
"NetgameEntertainment";"Mayan Fortunes";"2985542";"96.0900";"MayanFortunes";"MayanFortunes";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Mr. Crystalman: Hold 'N' Link";"2987382";"96.2100";"MrCrystalmanHoldNLink";"MrCrystalmanHoldNLink";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"5000.00";"High"
"NetgameEntertainment";"Almighty Diamonds: Hold ‘N’ Link";"2988246";"96.0400";"AlmightyDiamondsHoldNLink";"AlmightyDiamondsHoldNLink";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"10000.00";"High"
"NetgameEntertainment";"Jack Raider and the Lost Relics";"2989066";"96.2700";"JackRaiderAndTheLostRelics";"JackRaiderAndTheLostRelics";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"60.00";"10000.00";"High"
"NetgameEntertainment";"3 Chests: Bonus Combo";"3010627";"96.0700";"3ChestsBonusCombo";"3ChestsBonusCombo";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Big Catch Bonanza: Christmas Catch";"3015579";"96.0500";"BigCatchBonanzaChristmasCatch";"BigCatchBonanzaChristmasCatch";"HasDemo ";"100004";"";"";"1";"Все";"0.20";"100.00";"12000.00";"High"
"NetgameEntertainment";"Fortune Skulls";"2608112";"96.2800";"FortuneSkulls";"FortuneSkulls";"HasDemo ";"100000";"0, 0";"Slots,Jackpots";"1";"Все";"0.50";"60.00";"1100.00";"Medium"
"NetgameEntertainment";"Grand Koala: Hold ‘N’ Link";"2619752";"96.4300";"GrandKoala";"GrandKoala";"HasDemo ";"100000";"0, 0";"Slots,Jackpots";"1";"Все";"0.05";"100.00";"130.00";"Medium"
"NetgameEntertainment";"Shining Princess Rapid Link";"2632693";"96.4800";"ShiningPrincessRapidLink";"ShiningPrincessRapidLink";"HasDemo ";"100000";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"919.60";"Medium"
"NetgameEntertainment";"Power of Zorro";"2641325";"96.0000";"PowerOfZorro";"PowerOfZorro";"HasDemo ";"100000";"0, 0";"Slots,Jackpots";"1";"Все";"0.10";"100.00";"1113.00";"Medium"
"NetgameEntertainment";"The One Armed Pirate";"2657009";"96.1000";"TheOneArmedPirate";"TheOneArmedPirate";"HasDemo ";"100000";"0";"Slots";"1";"Все";"0.00";"30.00";"12000.00";"High"
"NetgameEntertainment";"Bandits Bounty: Cash Pool";"2672053";"96.3200";"BanditsBountyCashPool";"BanditsBountyCashPool";"HasDemo ";"100000";"0";"Slots";"1";"Нет";"0.20";"100.00";"7000.00";"Medium"
"NetgameEntertainment";"Carnival Cat: Bonus Combo";"2697754";"96.5500";"CarnivalCatBonusCombo";"CarnivalCatBonusCombo";"HasDemo ";"100000";"0, 0";"Slots,Jackpots";"1";"Все";"0.22";"88.00";"4660.95";"Medium"
"NetgameEntertainment";"Halloween Harvest: Rapid Link";"2959857";"96.1100";"HalloweenHarvestRapidLink";"HalloweenHarvestRapidLink";"HasDemo ";"100000";"0, 0, 0";"Slots,Jackpots,Bonus Risk";"1";"Все";"0.20";"100.00";"5000.00";"Medium-Low"
"NetgameEntertainment";"Mighty Crash";"2965046";"96.1000";"MightyCrash";"MightyCrash";"HasDemo ";"100000";"0, 0";"Jackpots,Crash Game";"1";"Все";"0.10";"20.00";"3000.00";"Medium-Low"
"NetgameEntertainment";"Frontier Gold: Cash Pool";"2966010";"96.2900";"FrontierGoldCashPool";"FrontierGoldCashPool";"HasDemo ";"100000";"0, 0";"Slots,Bonus Risk";"1";"Все";"0.20";"20.00";"5000.00";"High"
"NetgameEntertainment";"Lucky Fishing";"2966354";"96.2300";"LuckyFishing";"LuckyFishing";"HasDemo ";"100000";"0";"Fish/Shooting";"1";"Все";"0.01";"1.00";"2500.00";"Medium"
"NetgameEntertainment";"Egypt Fortunes: Bingo Bounty";"2990022";"96.1100";"EgyptFortunesBingoBounty";"EgyptFortunesBingoBounty";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Big Catch 1000 Nudge Bonus Buy";"2991478";"96.1000";"BigCatch1000NudgeBonusBuy";"BigCatch1000NudgeBonusBuy";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"12000.00";"High"
"NetgameEntertainment";"The Big Lap: Rapid Link";"2992270";"96.1000";"TheBigLapRapidLink";"TheBigLapRapidLink";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"3000.00";"Medium"
"NetgameEntertainment";"Texas Rush";"2994938";"96.1000";"TexasRush";"TexasRush";"HasDemo ";"100000";"";"";"1";"Нет";"1.00";"100.00";"1000.00";"Medium"
"NetgameEntertainment";"Red Planet: Rapid Link";"2995910";"96.2600";"RedPlanetRapidLink";"RedPlanetRapidLink";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Almighty Joker: Big Bang";"2997042";"96.1000";"AlmightyJokerBigBang";"AlmightyJokerBigBang";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"2000.00";"Medium"
"NetgameEntertainment";"Diamond Chest: Hold 'N' Link";"3000058";"96.1100";"DiamondChestHoldNLink";"DiamondChestHoldNLink";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"10000.00";"High"
"NetgameEntertainment";"The Big Race: Hold 'N' Link";"3001482";"96.2300";"TheBigRaceHoldNLink";"TheBigRaceHoldNLink";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"4000.00";"Medium"
"NetgameEntertainment";"Coastal Express: Cash Blast";"3002270";"96.1000";"CoastalExpressCashBlast";"CoastalExpressCashBlast";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium-High"
"NetgameEntertainment";"Piggy’s Vault: Power Coins";"3004251";"96.2500";"PiggysVaultPowerCoins";"PiggysVaultPowerCoins";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"3000.00";"Low"
"NetgameEntertainment";"7777 Bonus Combo";"3005475";"96.1400";"7777BonusCombo";"7777BonusCombo";"HasDemo ";"100000";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Dream Diamonds: Hold 'N' Link";"3007347";"96.2800";"DreamDiamondsHoldNLink";"DreamDiamondsHoldNLink";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"10000.00";"High"
"NetgameEntertainment";"Genie's Chest: Hold 'N' Link";"3012095";"96.3300";"GeniesChestHoldNLink";"GeniesChestHoldNLink";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Medium"
"NetgameEntertainment";"Clover Potter: Power Coins";"3013751";"96.1800";"CloverPotterPowerCoins";"CloverPotterPowerCoins";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"5000.00";"Low"
"NetgameEntertainment";"Rollin’ Hot 20: Classic$$eries";"3015083";"95.1100";"RollinHot20ClassicSSeries";"RollinHot20ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"2000.00";"High"
"NetgameEntertainment";"Rollin’ Hot 10: Classic$$eries";"3015087";"95.2900";"RollinHot10ClassicSSeries";"RollinHot10ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.10";"100.00";"2000.00";"High"
"NetgameEntertainment";"Clover Reels 20: Classic$$eries";"3017519";"95.1100";"CloverReels20ClassicSSeries";"CloverReels20ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"2000.00";"High"
"NetgameEntertainment";"Clover Reels 40: Classic$$eries";"3017523";"95.5000";"CloverReels40ClassicSSeries";"CloverReels40ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.40";"80.00";"2000.00";"High"
"NetgameEntertainment";"Almighty Joker 20: Classic$$eries";"3017703";"96.5000";"AlmightyJoker20ClassicSSeries";"AlmightyJoker20ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.20";"80.00";"1000.00";"High"
"NetgameEntertainment";"Almighty Joker 40: Classic$$eries";"3017707";"96.5000";"AlmightyJoker40ClassicSSeries";"AlmightyJoker40ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.40";"80.00";"1000.00";"High"
"NetgameEntertainment";"3 Crowns: Bonus Combo";"3019119";"96.1200";"3CrownsBonusaCombo";"3CrownsBonusaCombo";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"4000.00";"Medium"
"NetgameEntertainment";"Ultimate Fruits 5: Classic$$erieS";"3023583";"95.2100";"UltimateFruits5ClassicSSeries";"UltimateFruits5ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.05";"100.00";"1000.00";"Low"
"NetgameEntertainment";"Always Fruits 27: Classic$$erieS";"3025515";"95.0900";"AlwaysFruits27ClassicSSeries";"AlwaysFruits27ClassicSSeries";"Jackpot HasDemo ";"100000";"";"";"1";"Все";"0.20";"100.00";"1000.00";"Low"
"NetgameEntertainment";"Tidal Gold";"3027199";"96.1700";"TidalGold";"TidalGold";"HasDemo ";"100000";"";"";"1";"Все";"0.20";"20.00";"7000.00";"Medium"
"NetgameEntertainment";"African King: Hold 'n' Link";"2605034";"95.9500";"AfricanKingHoldnLink";"AfricanKingHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"1363.00";"Medium"
"NetgameEntertainment";"Book of Nile: Hold'n'Link";"2605046";"95.5300";"BookofNileHoldnLink";"BookofNileHoldnLink";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.10";"50.00";"6000.00";"High"
"NetgameEntertainment";"Book Of Nile Lost Chapter";"2605050";"96.1000";"BookOfNileLostChapter";"BookOfNileLostChapter";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.10";"50.00";"6715.50";"High"
"NetgameEntertainment";"Book of Nile Magic Choice";"2605054";"96.1000";"BookofNileMagicChoice";"BookofNileMagicChoice";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.10";"50.00";"542.00";"High"
"NetgameEntertainment";"Book of Nile: Revenge";"2605058";"96.1000";"BookofNileRevenge";"BookofNileRevenge";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.10";"50.00";"6327.50";"High"
"NetgameEntertainment";"B.U.C.K.S.";"2605062";"95.3200";"B.U.C.K.S.";"B.U.C.K.S.";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.25";"50.00";"3024.00";"Medium-Low"
"NetgameEntertainment";"Cactus Riches Cash Pool";"2605066";"96.0000";"CactusRichesCashPool";"CactusRichesCashPool";"HasDemo ";"0";"0";"Slots";"1";"Нет";"0.30";"60.00";"1000.00";"Medium"
"NetgameEntertainment";"Cash Kingdom";"2605070";"90.0000";"CashKingdom";"CashKingdom";"HasDemo ";"0";"0";"Slots";"1";"Нет";"0.25";"50.00";"1110.00";"Low"
"NetgameEntertainment";"Cash Vault: Hold 'n' Link";"2605074";"96.2400";"CashVaultsHoldnLink";"CashVaultsHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"1350.00";"Medium"
"NetgameEntertainment";"Charming Gold: Hold 'n' Link";"2605078";"95.9500";"CharmingGoldHoldnLink";"CharmingGoldHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"1300.00";"Medium"
"NetgameEntertainment";"Crazy Scientist";"2605090";"96.4900";"CrazyScientist";"CrazyScientist";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.20";"60.00";"1918.50";""
"NetgameEntertainment";"Dancing Lanterns";"2605094";"95.0200";"DancingLanterns";"DancingLanterns";"HasDemo ";"0";"0";"Slots";"1";"Нет";"0.40";"40.00";"557.20";"Medium"
"NetgameEntertainment";"Dancing Lanterns 2";"2605098";"95.0200";"DancingLanterns2";"DancingLanterns2";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Нет";"1.00";"50.00";"6000.00";"Medium"
"NetgameEntertainment";"Diamond Shot Blitz";"2605106";"96.0000";"DiamondShotBlitz";"DiamondShotBlitz";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.50";"60.00";"1300.00";"Low"
"NetgameEntertainment";"Dolphin Queen: Hold 'n' Link";"2605114";"95.8500";"DolphinQueenHoldnLink";"DolphinQueenHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"50.00";"1302.00";"Medium"
"NetgameEntertainment";"Explorer's Gold: Cash Blast";"2605126";"96.0400";"ExplorersGoldCashBlast";"ExplorersGoldCashBlast";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"1343.00";"Medium"
"NetgameEntertainment";"Fruit Cash Hold n' Link";"2605146";"95.5000";"FruitCashHoldnLink";"FruitCashHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.10";"50.00";"1930.00";"Medium-Low"
"NetgameEntertainment";"Fu Yin Yang: Hold 'n' Link";"2605150";"96.3400";"FuYinYangHoldnLink";"FuYinYangHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.05";"50.00";"1200.00";"Medium"
"NetgameEntertainment";"Heat Hit";"2605162";"96.3100";"HeatHit";"HeatHit";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"40.00";"2300.00";"High"
"NetgameEntertainment";"Hot Cash Hold'n'Link";"2605170";"95.8400";"HotCashHoldnLink";"HotCashHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.05";"50.00";"4588.00";"High"
"NetgameEntertainment";"Just Gems: Hold 'n' Link";"2605186";"95.8800";"JustGemsHoldnLink";"JustGemsHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"3536.00";"High"
"NetgameEntertainment";"Luxor Relics: Hold 'n' Link";"2605194";"96.3100";"LuxorRelicsHoldnLink";"LuxorRelicsHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Нет";"0.50";"50.00";"1189.00";"Medium-High"
"NetgameEntertainment";"Mighty Horses: Cash Connect";"2605202";"96.0000";"MightyHorsesCashConnect";"MightyHorsesCashConnect";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"1525.00";"Medium"
"NetgameEntertainment";"Money Hive: Hold'n'Link";"2605210";"95.9500";"MoneyHiveHoldnLink";"MoneyHiveHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.05";"50.00";"2148.00";"Medium"
"NetgameEntertainment";"Mriya";"2605214";"96.1000";"Mriya";"Mriya";"HasDemo ";"0";"0";"Crash Game";"1";"Все";"1.00";"50.00";"1000.00";""
"NetgameEntertainment";"Mystery Dragons";"2605218";"96.2000";"MysteryDragons";"MysteryDragons";"HasDemo ";"0";"0";"Slots";"1";"Нет";"0.20";"60.00";"6000.00";"High"
"NetgameEntertainment";"Osiris Gold: Hold 'n' Link";"2605222";"95.9500";"OsirisGoldHoldnLink";"OsirisGoldHoldnLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"2640.00";"Medium"
"NetgameEntertainment";"Pompeii Gold: Rapid Link";"2605226";"96.0000";"PompeiiGoldRapidLink";"PompeiiGoldRapidLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"2000.00";"Medium"
"NetgameEntertainment";"Reel Rider: Rapid Link";"2605242";"96.1100";"ReelRiderRapidLink";"ReelRiderRapidLink";"HasDemo ";"0";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"60.00";"1250.00";"Medium"
"NetgameEntertainment";"Royal Fruits 20";"2605246";"96.4500";"RoyalFruits20";"RoyalFruits20";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.20";"60.00";"1000.00";"Low"
"NetgameEntertainment";"Royal Fruits 40";"2605250";"95.9100";"RoyalFruits40";"RoyalFruits40";"HasDemo ";"0";"0";"Slots";"1";"Все";"0.40";"40.00";"2000.00";"Low"
